Fiber ID,First analog (µm),Second analog (µm),Ratio,Fiber type,Valid,Image Name,Type,sigma,Grader
187,0.91,0.13,0.14285714285714285,double,True,siNT-01,siNT,0.0,AI
194,0.52,0.13,0.25,double,True,siNT-01,siNT,0.0,AI
203,7.67,5.46,0.711864406779661,double,True,siNT-01,siNT,0.0,AI
206,10.4,3.38,0.325,double,True,siNT-01,siNT,0.0,AI
207,11.57,9.36,0.8089887640449438,double,True,siNT-01,siNT,0.0,AI
221,2.21,11.440000000000001,5.176470588235294,double,True,siNT-01,siNT,0.0,AI
247,7.15,6.37,0.8909090909090909,double,True,siNT-01,siNT,0.0,AI
255,10.66,3.9000000000000004,0.36585365853658536,double,True,siNT-01,siNT,0.0,AI
263,0.52,0.52,1.0,double,True,siNT-01,siNT,0.0,AI
278,9.36,2.99,0.3194444444444444,double,True,siNT-01,siNT,0.0,AI
283,4.94,14.690000000000001,2.973684210526316,double,True,siNT-01,siNT,0.0,AI
284,7.15,5.46,0.7636363636363637,double,True,siNT-01,siNT,0.0,AI
300,0.39,0.13,0.3333333333333333,double,True,siNT-01,siNT,0.0,AI
311,4.55,23.400000000000002,5.142857142857143,double,True,siNT-01,siNT,0.0,AI
322,3.5100000000000002,0.13,0.037037037037037035,double,True,siNT-01,siNT,0.0,AI
330,10.27,4.8100000000000005,0.46835443037974683,double,True,siNT-01,siNT,0.0,AI
332,10.01,15.34,1.5324675324675325,double,True,siNT-01,siNT,0.0,AI
333,10.66,2.6,0.24390243902439024,double,True,siNT-01,siNT,0.0,AI
334,3.77,10.4,2.7586206896551726,double,True,siNT-01,siNT,0.0,AI
346,10.530000000000001,2.73,0.25925925925925924,double,True,siNT-01,siNT,0.0,AI
359,1.04,0.13,0.125,double,True,siNT-01,siNT,0.0,AI
361,5.8500000000000005,6.76,1.1555555555555554,double,True,siNT-01,siNT,0.0,AI
370,0.13,0.26,2.0,double,True,siNT-01,siNT,0.0,AI
373,10.27,9.49,0.9240506329113924,double,True,siNT-01,siNT,0.0,AI
377,5.8500000000000005,8.32,1.4222222222222223,double,True,siNT-01,siNT,0.0,AI
382,15.21,15.08,0.9914529914529915,one-two-one,True,siNT-01,siNT,0.0,AI
391,0.26,13.39,51.5,double,True,siNT-01,siNT,0.0,AI
400,8.58,5.33,0.6212121212121212,double,True,siNT-01,siNT,0.0,AI
415,14.3,3.64,0.2545454545454545,double,True,siNT-01,siNT,0.0,AI
439,0.13,0.91,7.0,double,True,siNT-01,siNT,0.0,AI
445,6.11,7.930000000000001,1.297872340425532,double,True,siNT-01,siNT,0.0,AI
453,11.440000000000001,3.25,0.2840909090909091,double,True,siNT-01,siNT,0.0,AI
454,3.77,10.01,2.6551724137931036,double,True,siNT-01,siNT,0.0,AI
457,7.41,7.41,1.0,double,True,siNT-01,siNT,0.0,AI
469,1.69,11.57,6.846153846153846,double,True,siNT-01,siNT,0.0,AI
471,0.52,13.0,25.0,double,True,siNT-01,siNT,0.0,AI
476,5.07,8.19,1.6153846153846154,double,True,siNT-01,siNT,0.0,AI
477,7.41,7.0200000000000005,0.9473684210526315,double,True,siNT-01,siNT,0.0,AI
489,1.17,12.35,10.555555555555555,double,True,siNT-01,siNT,0.0,AI
497,1.82,13.65,7.5,double,True,siNT-01,siNT,0.0,AI
500,4.55,9.75,2.142857142857143,double,True,siNT-01,siNT,0.0,AI
501,5.46,8.58,1.5714285714285714,double,True,siNT-01,siNT,0.0,AI
502,8.97,5.07,0.5652173913043478,double,True,siNT-01,siNT,0.0,AI
510,2.73,11.440000000000001,4.190476190476191,double,True,siNT-01,siNT,0.0,AI
511,5.33,14.3,2.682926829268293,double,True,siNT-01,siNT,0.0,AI
514,7.0200000000000005,1.17,0.16666666666666666,double,True,siNT-01,siNT,0.0,AI
516,8.97,4.42,0.4927536231884058,double,True,siNT-01,siNT,0.0,AI
517,2.21,20.28,9.176470588235293,double,True,siNT-01,siNT,0.0,AI
524,10.4,3.9000000000000004,0.375,double,True,siNT-01,siNT,0.0,AI
525,5.98,8.06,1.3478260869565217,double,True,siNT-01,siNT,0.0,AI
526,5.59,9.1,1.627906976744186,double,True,siNT-01,siNT,0.0,AI
527,3.5100000000000002,1.9500000000000002,0.5555555555555556,double,True,siNT-01,siNT,0.0,AI
528,7.67,6.63,0.864406779661017,double,True,siNT-01,siNT,0.0,AI
541,12.35,1.82,0.14736842105263157,double,True,siNT-01,siNT,0.0,AI
555,0.91,0.13,0.14285714285714285,double,True,siNT-01,siNT,0.0,AI
574,2.08,14.56,7.0,double,True,siNT-01,siNT,0.0,AI
577,2.47,11.83,4.7894736842105265,double,True,siNT-01,siNT,0.0,AI
581,6.5,7.15,1.1,double,True,siNT-01,siNT,0.0,AI
590,11.440000000000001,3.64,0.3181818181818182,double,True,siNT-01,siNT,0.0,AI
591,3.64,9.88,2.7142857142857144,double,True,siNT-01,siNT,0.0,AI
593,4.55,9.23,2.0285714285714285,double,True,siNT-01,siNT,0.0,AI
601,8.84,4.94,0.5588235294117647,double,True,siNT-01,siNT,0.0,AI
606,4.94,4.42,0.8947368421052632,double,True,siNT-01,siNT,0.0,AI
611,7.54,10.27,1.3620689655172413,double,True,siNT-01,siNT,0.0,AI
616,10.27,2.73,0.26582278481012656,double,True,siNT-01,siNT,0.0,AI
623,3.9000000000000004,10.01,2.566666666666667,double,True,siNT-01,siNT,0.0,AI
626,2.47,11.18,4.526315789473684,double,True,siNT-01,siNT,0.0,AI
630,14.690000000000001,7.28,0.49557522123893805,double,True,siNT-01,siNT,0.0,AI
632,1.4300000000000002,13.0,9.090909090909092,double,True,siNT-01,siNT,0.0,AI
636,6.24,8.84,1.4166666666666667,double,True,siNT-01,siNT,0.0,AI
642,2.21,13.780000000000001,6.235294117647059,double,True,siNT-01,siNT,0.0,AI
646,0.52,0.78,1.5,double,True,siNT-01,siNT,0.0,AI
647,4.68,8.71,1.8611111111111112,double,True,siNT-01,siNT,0.0,AI
648,8.71,5.33,0.6119402985074627,double,True,siNT-01,siNT,0.0,AI
652,6.76,7.41,1.0961538461538463,double,True,siNT-01,siNT,0.0,AI
655,8.06,6.11,0.7580645161290323,double,True,siNT-01,siNT,0.0,AI
665,4.03,9.36,2.3225806451612905,double,True,siNT-01,siNT,0.0,AI
666,5.59,7.15,1.2790697674418605,double,True,siNT-01,siNT,0.0,AI
667,0.39,1.3,3.3333333333333335,double,True,siNT-01,siNT,0.0,AI
676,8.97,4.42,0.4927536231884058,double,True,siNT-01,siNT,0.0,AI
677,11.18,2.8600000000000003,0.2558139534883721,double,True,siNT-01,siNT,0.0,AI
678,6.76,6.890000000000001,1.0192307692307692,double,True,siNT-01,siNT,0.0,AI
681,7.930000000000001,13.13,1.6557377049180328,double,True,siNT-01,siNT,0.0,AI
